seg_idx,circuitid,substation,division,mid_lat,mid_lon
860,024020405,02402,Peninsula,37.46445602713778,-122.16996968218989
861,024020406,02402,Peninsula,37.484259104191416,-122.19008675717195
862,024020407,02402,Peninsula,37.47415072322275,-122.17294764707324
863,024020408,02402,Peninsula,37.46164152516078,-122.16100596440096
864,024020409,02402,Peninsula,37.460719167749154,-122.13658828825774
865,024021101,02402,Peninsula,37.479399362418,-122.18137915513582
866,024021102,02402,Peninsula,37.488258974671865,-122.14026347102181
867,024021103,02402,Peninsula,37.48266418104005,-122.1759887347154
868,024021104,02402,Peninsula,37.471475408030024,-122.13412197619057
869,024021105,02402,Peninsula,37.47021732587088,-122.13423845388066
870,024021106,02402,Peninsula,37.469936163201375,-122.21130910910014
871,024021107,02402,Peninsula,37.48401072127852,-122.14745770785188
872,024030401,02403,Peninsula,37.514565384026334,-122.26744413269246
873,024030402,02403,Peninsula,37.529374380334154,-122.29727250034499
874,024030403,02403,Peninsula,37.53446238152949,-122.29388620989607
875,024030406,02403,Peninsula,37.516011731860836,-122.29602390084183
876,024031101,02403,Peninsula,37.537756126341584,-122.24454096948132
877,024031102,02403,Peninsula,37.53595756603358,-122.2891186716715
878,024031103,02403,Peninsula,37.511938551808974,-122.27848840181937
879,024031104,02403,Peninsula,37.51562731136383,-122.26467080720289
880,024031105,02403,Peninsula,37.53984561969843,-122.26109779556445
881,024031106,02403,Peninsula,37.511498262129486,-122.25704630491943
882,024031107,02403,Peninsula,37.517049489660025,-122.25242689835859
883,024031108,02403,Peninsula,37.52825019819727,-122.26792578631328
884,024031109,02403,Peninsula,37.54408631997204,-122.23721499332326
885,024031110,02403,Peninsula,37.52686048696397,-122.29147978524622
886,024031111,02403,Peninsula,37.530996496781405,-122.2572948198672
887,024040401,02404,Peninsula,37.567499568060406,-122.32173996248227
888,024040402,02404,Peninsula,37.55950865148171,-122.3353484765689
889,024040403,02404,Peninsula,37.554184363109755,-122.3324681972215
890,024040404,02404,Peninsula,37.55289316424233,-122.32730112554823
891,024050401,02405,Peninsula,37.58075333876271,-122.36353670799197
892,024050402,02405,Peninsula,37.580687524642705,-122.37727967514739
893,024050403,02405,Peninsula,37.586108547438194,-122.35691593736685
894,024050404,02405,Peninsula,37.58080920964796,-122.3545898144167
895,024050405,02405,Peninsula,37.58291606322075,-122.364978533316
896,024052101,02405,Peninsula,37.58417711383373,-122.37700217023264
897,024060401,02406,Peninsula,37.566868581613,-122.35919796290385
898,024060402,02406,Peninsula,37.55154570022413,-122.37550862952082
899,024060403,02406,Peninsula,37.574030276593405,-122.38461214905803
900,024060404,02406,Peninsula,37.54568213997032,-122.36613066741837
901,024080401,02408,Peninsula,37.45542760382013,-122.30697721319302
902,024080402,02408,Peninsula,37.473836939972564,-122.27538480175315
903,024090404,02409,Peninsula,37.45496209508508,-122.19553747822123
904,024090405,02409,Peninsula,37.44863952731706,-122.18692476082579
905,024090406,02409,Peninsula,37.451363253608754,-122.1748128046293
906,024091101,02409,Peninsula,37.467446165002144,-122.18750130268674
907,024091102,02409,Peninsula,37.44707335875736,-122.1801113364449
908,024101101,02410,Peninsula,37.494681169988674,-122.38204957127643
909,024101102,02410,Peninsula,37.52878844083932,-122.50878328563746
910,024101103,02410,Peninsula,37.203909137099046,-122.40129888618748
911,024110401,02411,Peninsula,37.52633122642759,-122.3081400415397
912,024110402,02411,Peninsula,37.53327630124566,-122.29712428511564
913,024110403,02411,Peninsula,37.538788256936165,-122.30400187963659
914,024110404,02411,Peninsula,37.53411909509688,-122.31835277405365
915,024110405,02411,Peninsula,37.542553347256614,-122.31530449591959
916,024120401,02412,Peninsula,37.468660220819345,-122.24651009353983
917,024120402,02412,Peninsula,37.46708330538993,-122.22676824174503
918,024120403,02412,Peninsula,37.45937680789942,-122.21808870188256
919,024120404,02412,Peninsula,37.47372896342398,-122.22624916304117
920,024130401,02413,Peninsula,37.431547814061965,-122.19306837784063
921,024130402,02413,Peninsula,37.45178795078106,-122.2138204599114
922,024130403,02413,Peninsula,37.439533261611146,-122.19451443061547
923,024130404,02413,Peninsula,37.447482571223766,-122.19838583139013
924,024131101,02413,Peninsula,37.42239396695611,-122.20728728439532
925,024131102,02413,Peninsula,37.38919977260949,-122.19137336268487
926,024131103,02413,Peninsula,37.3882578186396,-122.15926768397219
927,024131104,02413,Peninsula,37.43370505335739,-122.21125799309219
928,024141101,02414,Peninsula,37.525058069660744,-122.3517717499749
929,024141102,02414,Peninsula,37.50222473043435,-122.30741812847307
930,024160402,02416,Peninsula,37.48451956559048,-122.2252252246224
931,024160403,02416,Peninsula,37.47100162348799,-122.23573198152727
932,024160404,02416,Peninsula,37.48944739124096,-122.23966037096136
933,024160405,02416,Peninsula,37.47493383189959,-122.2268063677828
934,024160406,02416,Peninsula,37.47433774775833,-122.22144114904708
935,024160408,02416,Peninsula,37.49015740001697,-122.21185047189418
936,024160409,02416,Peninsula,37.47838124380129,-122.20838110966437
937,024160410,02416,Peninsula,37.48260116935099,-122.19485356178325
938,024161101,02416,Peninsula,37.48894991500015,-122.21536016023103
939,024161102,02416,Peninsula,37.4866127475701,-122.20462706876846
940,024161103,02416,Peninsula,37.48744560869372,-122.23102889541528
941,024161104,02416,Peninsula,37.48384337355334,-122.22562156989797
942,024161105,02416,Peninsula,37.4870478740501,-122.17795168722618
943,024180401,02418,Peninsula,37.506681767967834,-122.25317943258707
944,024180402,02418,Peninsula,37.50081620012421,-122.25774120790896
945,024180403,02418,Peninsula,37.491761458989814,-122.25500833018133
946,024180404,02418,Peninsula,37.499238146426386,-122.26219337343902
947,024180405,02418,Peninsula,37.48545933625704,-122.24552180550802
948,024180406,02418,Peninsula,37.492115709828845,-122.24725459969059
949,024181101,02418,Peninsula,37.50170320497685,-122.25264876453392
950,024181102,02418,Peninsula,37.50186437126989,-122.24628080931349
951,024181103,02418,Peninsula,37.47835755320161,-122.24049564065479
952,024181104,02418,Peninsula,37.49877668796653,-122.27147719419914
953,024190404,02419,Peninsula,37.58172723714428,-122.32220851297193
954,024190407,02419,Peninsula,37.57588026857717,-122.33083021753009
955,024190408,02419,Peninsula,37.57141515644892,-122.33647198247839
956,024190409,02419,Peninsula,37.570345006208484,-122.32848624329586
957,024190410,02419,Peninsula,37.56790015051104,-122.34634417484659
958,024192101,02419,Peninsula,37.566476010569716,-122.2832578893764
959,024192101,02419,Peninsula,37.574055698283985,-122.3086438389698
960,024192102,02419,Peninsula,37.582600504895495,-122.32776238294383
961,024240402,02424,Peninsula,37.481616773993494,-122.31754196008173
962,024251101,02425,Peninsula,37.38502365540981,-122.2613289224203
963,024251102,02425,Peninsula,37.47123446301056,-122.26786129491043
964,024251104,02425,Peninsula,37.454791465890445,-122.26676682243837
965,024251105,02425,Peninsula,37.42298625580537,-122.22326340294616
966,024261102,02426,Peninsula,37.498427933499286,-122.21409376741498
967,024261103,02426,Peninsula,37.51532954584111,-122.20101454054463
968,024261104,02426,Peninsula,37.49989397553556,-122.21135428832814
969,024261105,02426,Peninsula,37.49364871644529,-122.21920292797653
970,042011101,04201,North Bay,37.961279546895234,-122.56404427759634
971,042011102,04201,North Bay,37.96193293928213,-122.50071580733494
972,042011103,04201,North Bay,37.95121204408277,-122.49669873952764
973,042011104,04201,North Bay,37.993486672561644,-122.58163518276314
974,042011105,04201,North Bay,37.98715701880715,-122.4586609407964
975,042011106,04201,North Bay,37.97545086004166,-122.53421744471068
976,042011107,04201,North Bay,37.94662792100216,-122.56249607605575
977,042011108,04201,North Bay,37.97338798120258,-122.60794574003573
978,042011109,04201,North Bay,37.98410150138491,-122.5222726389102
979,042011110,04201,North Bay,37.954618849134555,-122.51040137854415
980,042021102,04202,North Bay,38.294935136151054,-122.28780041784788
981,042021103,04202,North Bay,38.31242460465422,-122.30905350734938
982,042021105,04202,North Bay,38.30547429557308,-122.27470568082181
983,042021106,04202,North Bay,38.29816383613181,-122.28647151982119
984,042021109,04202,North Bay,38.31122642788241,-122.30483087225223
985,042021110,04202,North Bay,38.29643897987889,-122.30003816229959
986,042021112,04202,North Bay,38.30070815828569,-122.24490585500853
987,042031120,04203,North Bay,37.89477928985796,-122.51587759048242
988,042031121,04203,North Bay,37.89362627891604,-122.47861115926999
989,042031122,04203,North Bay,37.92313115961155,-122.51450953720567
990,042031123,04203,North Bay,37.9070495708768,-122.5147194619492
991,042031124,04203,North Bay,37.917740965570275,-122.55383362868972
992,042031125,04203,North Bay,37.9205658050537,-122.58667540236695
993,042041102,04204,North Bay,38.069553169245694,-122.20320447808014
994,042041103,04204,North Bay,38.075355059297785,-122.23366446763178
995,042041104,04204,North Bay,38.05695202814357,-122.16492871235603
996,042041108,04204,North Bay,38.07787031756441,-122.17324093192738
997,042042101,04204,North Bay,38.08402252394297,-122.22803672129385
998,042042104,04204,North Bay,38.09136813591395,-122.21964649062876
999,042051101,04205,North Bay,38.13687565871771,-122.23017536666265
1000,042051102,04205,North Bay,38.128360575219595,-122.21053747301407
1001,042051103,04205,North Bay,38.13096165532088,-122.2168137016543
1002,042091101,04209,Sonoma,38.47681143143214,-122.9558063448411
1003,042091102,04209,Sonoma,38.49060856484875,-122.87647736389113
1004,042120411,04212,Sonoma,38.230637983167455,-122.64269424973216
1005,042120413,04212,Sonoma,38.23259967468718,-122.63523814623255
1006,042141101,04214,Humboldt,39.013093150527865,-122.81936863890643
1007,042141102,04214,Humboldt,38.98265526717079,-122.88148507293504
1008,042151101,04215,Sonoma,38.44251243971503,-122.7145834521504
1009,042151102,04215,Sonoma,38.41160552113864,-122.74130502061327
1010,042151103,04215,Sonoma,38.42768116035391,-122.76028472102905
1011,042151104,04215,Sonoma,38.50466362667968,-122.7044137692719
1012,042151105,04215,Sonoma,38.45079883855059,-122.72654318872864
1013,042151106,04215,Sonoma,38.43480768897478,-122.71782920348839
1014,042151107,04215,Sonoma,38.44192281118268,-122.67407619888839
1015,042151108,04215,Sonoma,38.41020445255439,-122.70581952036407
1016,042151109,04215,Sonoma,38.44006340502602,-122.7092261211019
1017,042151110,04215,Sonoma,38.419119009249364,-122.64956605124583
1018,042151111,04215,Sonoma,38.408144880800634,-122.66164257078196
1019,042151112,04215,Sonoma,38.452728188077444,-122.70616323980516
1020,042211101,04221,North Bay,38.111429352524134,-122.58147190822211
1021,042211102,04221,North Bay,38.12086553611506,-122.57952142074062
1022,042211103,04221,North Bay,38.08554395284976,-122.55417865866369
1023,042211104,04221,North Bay,38.159488418576125,-122.56971672551497
1024,042251101,04225,Humboldt,38.97288309553349,-123.13252564071871
1025,042261101,04226,North Bay,37.92002177293639,-122.70724573003923
1026,042271102,04227,Sonoma,38.28438737597417,-122.68238902308568
1027,042271103,04227,Sonoma,38.24319587774459,-122.964133672874
1028,042271104,04227,Sonoma,38.33240001857888,-122.7210188981031
1029,042271105,04227,Sonoma,38.31791185426618,-122.74962080375553
1030,042281105,04228,Humboldt,39.40817598608729,-123.1256808660146
1031,042291101,04229,North Bay,38.057312479950895,-122.76405952891356
1032,042301101,04230,North Bay,38.23651484987873,-122.27024602149275
1033,042450411,04245,North Bay,38.102597589748775,-122.25557095881446
1034,042450413,04245,North Bay,38.10210549923862,-122.23626608970902
1035,042450414,04245,North Bay,38.10138650497216,-122.24266865754176
1036,042450415,04245,North Bay,38.115845824012865,-122.23518406032886
1037,042451101,04245,North Bay,38.112113959112875,-122.23531497947397
1038,042451102,04245,North Bay,38.107736457836694,-122.2249306992425
1039,042461101,04246,North Bay,38.26337330885068,-122.2694453050946
1040,042461104,04246,North Bay,38.24590387401248,-122.27681696294988
1041,042461105,04246,North Bay,38.25853031931105,-122.27314260883537
1042,042461106,04246,North Bay,38.270077908206225,-122.27343933463213
1043,042481101,04248,North Bay,38.075000890223784,-122.56855452308969
1044,042481102,04248,North Bay,38.07273991274789,-122.53447074191749
1045,042481103,04248,North Bay,38.06132753393328,-122.5314227005543
1046,042481104,04248,North Bay,38.17171979042606,-122.51653023669114
1047,042481105,04248,North Bay,38.09060469595536,-122.57721019162132
1048,042491101,04249,North Bay,37.83693591241727,-122.47766184752113
1049,042491102,04249,North Bay,37.8523993524042,-122.48868919523896
1050,042550401,04255,North Bay,38.09853076077566,-122.25345144173478
1051,042561101,04256,Sonoma,38.51123857512255,-122.76938719205822
1052,042561102,04256,Sonoma,38.54576958377301,-122.77400952723335
1053,042561104,04256,Sonoma,38.53643705968264,-122.79142786267262
1054,042561105,04256,Sonoma,38.49036484917485,-122.79810559415485
1055,042561106,04256,Sonoma,38.53242093276475,-122.79831425686696
1056,042561107,04256,Sonoma,38.5103985266548,-122.71829796042616
1057,042571101,04257,Sonoma,38.37511672145361,-122.8433162878205
1058,042571102,04257,Sonoma,38.37154923581604,-122.9636994028697
1059,042571103,04257,Sonoma,38.42062061431692,-122.76941186793735
1060,042571104,04257,Sonoma,38.36373705821344,-122.84730233600004
1061,042601101,04260,Humboldt,39.05356472853245,-123.40883372387229
1062,042601102,04260,Humboldt,39.10928437481026,-123.5172686676463
1063,042631101,04263,Sonoma,38.23798217426562,-122.63925253686682
1064,042631102,04263,Sonoma,38.2356918802909,-122.59843777315864
1065,042631105,04263,Sonoma,38.239805702418955,-122.62871804656464
1066,042631106,04263,Sonoma,38.25699846514164,-122.63701702630313
1067,042631108,04263,Sonoma,38.226026147207016,-122.73589740463015
1068,042631109,04263,Sonoma,38.221470428851454,-122.60681123234868
